"logFC","AveExpr","t","P.Value","adj.P.Val","B","gene"
0.47149022488923,11.145797112692,5.67173669642979,4.30702686953731e-07,4.59663729697171e-05,6.23102731955874,"ACTR3C"
0.0528080259312711,5.64180698252128,0.509063753878025,0.612574147567984,0.801249677424947,-6.37927247802717,"ACTR5"
-0.674214299070679,6.89970872976606,-2.83796305718823,0.00618527312936383,0.0545707535216108,-2.75526099814762,"ACTR6"
0.313975460755913,8.86439079759132,2.3634622189793,0.021361034157602,0.117512265762137,-3.85467502319674,"ACTR8"
-0.233859526925502,7.71876129200838,-1.41868318895164,0.161163922247306,0.392622439472059,-5.52383437548562,"ACVR1"
0.120025210747778,6.56413371104844,1.44245987044729,0.154371550021146,0.382959239592374,-5.49114738498375,"ACVR1B"
-0.0567116318956282,6.89395397949253,-0.407168337276524,0.685333000893519,0.843113776041594,-6.42552790289188,"ACVR1C"
0.208761180645825,6.9609368186495,2.03053500719356,0.0467402695524008,0.189694642361239,-4.52649382861908,"ACVR2A"
0.0912916423255057,5.56939099983278,0.50206754585933,0.61745713926227,0.804644145691253,-6.38277479063602,"ACVR2B"
0.170007324328306,7.60773920274393,1.32447669711793,0.190366551750135,0.431510530003419,-5.64833919190197,"ACVRL1"
0.258199570431572,5.00713385596498,2.1655974417779,0.034326581741096,0.157760170101462,-4.2643789500044,"ACYP1"
0.413207609960834,6.03433565343675,2.19558034328557,0.0319993535387276,0.151619717088735,-4.20423624798766,"ADA"
0.0952704940533762,4.77856633223343,1.19567780422938,0.236525397740406,0.484798745699706,-5.80548036590252,"ADAD1"
-0.359095528525658,5.27365193041199,-2.08995914365179,0.0408670773290894,0.174412030244804,-4.41295890593857,"ADAM10"
-0.120337430070364,8.52137652312847,-0.886572380919984,0.378848139720679,0.627561010723347,-6.11960059774786,"ADAM11"
-0.323730812549478,7.1563557185034,-2.00749091986526,0.049206495920136,0.195901858596374,-4.56975670913664,"ADAM12"
-0.0532036108988851,10.9501679323373,-0.48230661379995,0.631342613853926,0.811666274768589,-6.39240753305603,"ADAM15"
0.106291759844719,8.12693577684002,1.27246853728825,0.208114679323871,0.453219063120871,-5.71362242345639,"ADAM17"
0.100581420319349,6.56218905069018,0.805436964600837,0.423747308923591,0.664722717242024,-6.18703950440835,"ADAM18"
0.103202067060057,8.8463843494587,0.498575553598719,0.619900888731643,0.805996156370541,-6.38450490984707,"ADAM19"
-0.232565359589321,9.02879011536458,-2.8662598122893,0.00571985449547305,0.0518843776772834,-2.68478886845885,"ADAM20"
-0.0571672853625937,8.27795056010119,-0.653224227068056,0.516106571295618,0.736271199340276,-6.29643967217579,"ADAM22"
-0.138533126280571,9.79281191915502,-1.55643865729614,0.124861994486704,0.337745038399186,-5.32746307628742,"ADAM23"
-0.297844380569279,5.56254767743495,-3.15856107378453,0.00248245156477695,0.0302492294953199,-1.92682429823442,"ADAM28"
-0.318789245291683,6.68798639985438,-2.82515278003825,0.00640726087217403,0.0557348858892035,-2.78699045190832,"ADAM29"
-0.310360186987213,5.96978681500171,-1.89855215363748,0.0624344671193519,0.226217133849677,-4.76841617631694,"ADAM30"
-0.241821148691413,10.427774117974,-1.15392737717987,0.253104605506923,0.502988731342317,-5.85313787613544,"ADAM32"
-0.392276154133794,7.05131290032384,-1.53273094782564,0.130597138804955,0.345823190110658,-5.36245716919867,"ADAM33"
0.197478253225508,12.063628727937,2.6567891932328,0.010092413398172,0.0750865852580342,-3.19371989170434,"ADAM3A"
0.384858420098381,6.57297937837657,1.01757218671307,0.312966064053946,0.568821519638929,-5.99746078490432,"ADAM7"
0.384617278042997,5.26193178166315,2.69971066564068,0.00900314682083773,0.0695269628305312,-3.09186992324961,"ADAM8"
0.28213499867054,4.8841920371707,2.67474184536059,0.00962294350978081,0.0727479486144885,-3.15127456592724,"ADAM9"
0.0815049746656991,5.44643801018946,0.739956404247838,0.462211345146906,0.697957542967125,-6.23685001118175,"ADAMDEC1"
0.0855995445374962,11.5534743239437,0.957447722124539,0.342182545667336,0.595867949171282,-6.05554164255135,"ADAMTS1"
